"grid","weight","RawBasis1","RawBasis2","RawBasis3","RawBasis4","RawBasis5","RawBasis6","RawBasis7","Basis1","Basis2","Basis3","Basis4","Basis5","Basis6","Basis7"
0.494623655913978,0.000977517106549365,0,2.48645812742351e-06,0.177644793708929,0.666209158371221,0.156143561461722,0,0,0,1.21383692057251e-05,-0.79598749747077,1.85608562928336,1.02748667723175,0.572995347797108,0.273131271795386
0.495601173020528,0.000977517106549365,0,1.36185422606442e-06,0.175615940396113,0.666359795514394,0.158022902235268,0,0,0,6.64828786699745e-06,-0.786900891113982,1.86415136554881,1.02473219650414,0.569048631164114,0.270819634206642
0.496578690127077,0.000977517106549365,0,6.4076268798367e-07,0.173601434189546,0.666480662412098,0.159917262635668,0,0,0,3.12806959997274e-06,-0.777877010326738,1.87205275790824,1.0217670002397,0.564943768820852,0.268425332644061
0.497556207233627,0.000977517106549365,0,2.33514099119413e-07,0.171601484317862,0.666571579725505,0.161826702442534,0,0,0,1.13996705538365e-06,-0.768917139618186,1.87978813827535,1.01858946647159,0.560679616829332,0.265947778839429
0.498533724340176,0.000977517106549365,0,5.04390454097933e-08,0.169616300009694,0.666632368115788,0.163751281435473,0,0,0,2.46232883962869e-07,-0.760022563497475,1.88735583856384,1.01519797323295,0.556255031251565,0.263386384524526
0.499511241446725,0.000977517106549365,0,1.86811279295531e-09,0.167646090493673,0.666662848244118,0.165691059394096,0,0,0,9.11973644306921e-09,-0.751194566473754,1.89475419068741,1.01159089855695,0.551668868149557,0.260740561431136
0.500488758553275,0.000977517106549365,0,0,0.165691059394096,0.666662848244118,0.167646090493673,1.86811279295531e-09,0,0,0,-0.742434400715094,1.90198158000786,1.00776669094542,0.546920047533086,0.258009756606635
0.501466275659824,0.000977517106549365,0,0,0.163751281435473,0.666632368115788,0.169616300009694,5.04390454097933e-08,0,0,0,-0.733742574544768,1.90903762119328,1.00372541967994,0.542008960210549,0.255194229357048
0.502443792766373,0.000977517106549365,0,0,0.161826702442534,0.666571579725505,0.171601484317862,2.33514099119413e-07,0,0,0,-0.725118852441252,1.91592315821801,0.999468774821818,0.536937467788964,0.252295051247049
0.503421309872923,0.000977517106549365,0,0,0.159917262635668,0.666480662412098,0.173601434189546,6.4076268798367e-07,0,0,0,-0.716562966541943,1.9226390885045,0.99499851690106,0.53170749582312,0.249313329156907
