"grid","weight","RawBasis1","RawBasis2","RawBasis3","Basis1","Basis2","Basis3"
0.27761485826002,0.000977517106549365,0.2080817993961,0.441792661325771,-0.266000734522698,0.660042594700481,-0.827457572618956,-0.793924965272882
0.278592375366569,0.000977517106549365,0.209952501253978,0.441346941246864,-0.265401176459095,0.665976525067135,-0.823069093231568,-0.793559779010941
0.279569892473118,0.000977517106549365,0.211818298881578,0.440902083365173,-0.264800063545051,0.671894899047373,-0.818691298584375,-0.793186042965764
0.280547409579668,0.000977517106549365,0.213679175071074,0.44045809070595,-0.264197390324952,0.677797662057383,-0.814324226167693,-0.792803727138111
0.281524926686217,0.000977517106549365,0.215535112614642,0.440014966294449,-0.26359315134318,0.683684759513353,-0.809967913471839,-0.792412801528743
0.282502443792766,0.000977517106549365,0.217386094304456,0.439572713155922,-0.26298734114412,0.689556136831473,-0.805622397987129,-0.79201323613842
0.283479960899316,0.000977517106549365,0.219232102932689,0.439131334315624,-0.262379954272158,0.695411739427927,-0.801287717203879,-0.791605000967902
0.284457478005865,0.000977517106549365,0.221073121291518,0.438690832798808,-0.261770985271677,0.701251512718906,-0.796963908612407,-0.791188066017952
0.285434995112414,0.000977517106549365,0.222909132173115,0.438251211630727,-0.261160428687062,0.707075402120597,-0.792651009703028,-0.790762401289328
0.286412512218964,0.000977517106549365,0.224740118369656,0.437812473836635,-0.260548279062697,0.712883353049189,-0.788349057966059,-0.790327976782792
0.287390029325513,0.000977517106549365,0.226566062673314,0.437374622441784,-0.259934530942967,0.718675310920869,-0.784058090891816,-0.789884762499105
0.288367546432063,0.000977517106549365,0.228386947876266,0.436937660471429,-0.259319178872256,0.724451221151824,-0.779778145970617,-0.789432728439026
0.289345063538612,0.000977517106549365,0.230202756770684,0.436501590950823,-0.258702217394948,0.730211029158244,-0.775509260692777,-0.788971844603316
0.290322580645161,0.000977517106549365,0.232013472148743,0.436066416905219,-0.258083641055428,0.735954680356317,-0.771251472548612,-0.788502080992736
