"grid","weight","RawBasis1","RawBasis2","RawBasis3","RawBasis4","RawBasis5","Basis1","Basis2","Basis3","Basis4","Basis5"
0.860215053763441,0.000977517106549365,0,0.00546274850594947,0.0953879931423485,0.525231955462562,0.37391730288914,0,0.0188574396863745,-0.44157642947352,2.00076605387616,-0.150948870530757
0.86119257086999,0.000977517106549365,0,0.00534894494271543,0.0942092345192344,0.523472146508778,0.376969674029272,0,0.0184645891226989,-0.436291046587405,1.99871226325119,-0.168203625382896
0.86217008797654,0.000977517106549365,0,0.00523673301158098,0.0930355758440451,0.521689079550722,0.380038611593652,0,0.0180772328823091,-0.431024461416291,1.9965217958756,-0.185640540737314
0.863147605083089,0.000977517106549365,0,0.00512610150386937,0.0918670619514876,0.519882676127657,0.383124160416986,0,0.0176953322727877,-0.425776932515186,1.99419398242629,-0.203260303698132
0.864125122189638,0.000977517106549365,0,0.00501703921090385,0.0907037376762689,0.518052857778844,0.386226365333983,0,0.0173188486017172,-0.420548718439096,1.99172815358021,-0.221063601369466
0.865102639296188,0.000977517106549365,0,0.00490953492400765,0.0895456478530961,0.516199546043547,0.389345271179349,0,0.0169477431766799,-0.415340077743032,1.98912364001429,-0.239051120855441
0.866080156402737,0.000977517106549365,0,0.00480357743450402,0.0883928373166761,0.514322662461029,0.392480922787791,0,0.0165819773052586,-0.410151268982,1.98637977240545,-0.257223549260174
0.867057673509286,0.000977517106549365,0,0.0046991555337162,0.0872453509017161,0.512422128570552,0.395633364994016,0,0.0162215122950355,-0.404982550711009,1.98349588143062,-0.275581573687786
0.868035190615836,0.000977517106549365,0,0.00459625801296742,0.0861032334429231,0.510497865911379,0.398802642632731,0,0.0158663094535933,-0.399834181485066,1.98047129776673,-0.294125881242398
0.869012707722385,0.000977517106549365,0,0.00449487366358095,0.084966529775004,0.508549796022772,0.401988800538643,0,0.0155163300885144,-0.39470641985918,1.97730535209071,-0.312857159028129
0.869990224828935,0.000977517106549365,0,0.00439499127688,0.083835284732666,0.506577840443995,0.405191883546459,0,0.0151715355073814,-0.389599524388359,1.9739973750795,-0.331776094149099
0.870967741935484,0.000977517106549365,0,0.00429659964418784,0.082709543150616,0.50458192071431,0.408411936490887,0,0.0148318870177766,-0.384513753627611,1.97054669741002,-0.350883373709429
0.871945259042033,0.000977517106549365,0,0.0041996875568277,0.081589349863561,0.502561958372979,0.411649004206632,0,0.0144973459272827,-0.379449366131944,1.9669526497592,-0.370179684813238
0.872922776148583,0.000977517106549365,0,0.00410424380612282,0.0804747497062082,0.500517874959266,0.414903131528403,0,0.014167873543482,-0.374406620456365,1.96321456280397,-0.389665714564647
0.873900293255132,0.000977517106549365,0,0.00401025718339645,0.0793657875132645,0.498449592012432,0.418174363290907,0,0.0138434311739572,-0.369385775155884,1.95933176722126,-0.409342150067776
0.874877810361681,0.000977517106549365,0,0.00391771647997182,0.078262508119437,0.496357031071742,0.421462744328849,0,0.0135239801262906,-0.364387088785507,1.95530359368799,-0.429209678426745
0.875855327468231,0.000977517106549365,0,0.00382661048717218,0.0771649563594327,0.494240113676457,0.424768319476938,0,0.0132094817080648,-0.359410819900244,1.95112937288111,-0.449268986745673
0.87683284457478,0.000977517106549365,0,0.00373692799632077,0.0760731770679586,0.49209876136584,0.428091133569881,0,0.0128998972268623,-0.354457227055101,1.94680843547753,-0.469520762128682
0.877810361681329,0.000977517106549365,0,0.00364865779874084,0.0749872150797218,0.489932895679154,0.431431231442383,0,0.0125951879902655,-0.349526568805088,1.9423401121542,-0.489965691679891
