"grid","weight","RawBasis1","RawBasis2","RawBasis3","RawBasis4","RawBasis5","RawBasis6","RawBasis7","RawBasis8","RawBasis9","Basis1","Basis2","Basis3","Basis4","Basis5","Basis6","Basis7","Basis8","Basis9"
0.0293255131964809,0.000977517106549365,0.559571803776679,0.398074529792718,0.0414457636132273,0.000907902817376282,0,0,0,0,0,-3.62622147658091,0.33129463690692,0.431753851182744,0.287324720854378,0.16594413087821,0.0910470981861515,0.0601438973513082,0.0370830217104792,0.0182921511307628
0.0303030303030303,0.000977517106549365,0.54770848985725,0.407212622088655,0.0440771349862259,0.00100175306786877,0,0,0,0,0,-3.5493430430578,0.429363279365921,0.486639035007591,0.318240580678875,0.183091059703929,0.100367253188626,0.0662865719473501,0.0408670912270624,0.0201582342566666
0.0312805474095797,0.000977517106549365,0.536014045861853,0.416106791160991,0.0467773052171635,0.00110185775999207,0,0,0,0,0,-3.47355894584888,0.525355291415141,0.539620315246322,0.34793111694741,0.199535311263417,0.109302493877425,0.0721750785952004,0.0444944714261602,0.0219470299221478
0.032258064516129,0.000977517106549365,0.524487261253399,0.424759155449632,0.0495451646470411,0.00120841864992783,0,0,0,0,0,-3.3988613402494,0.61928777076331,0.59071647598135,0.376410145766991,0.215285051676385,0.117857323977277,0.0778123960951622,0.0479669998364289,0.0236594446698485
0.0332355816226784,0.000977517106549365,0.513126925494796,0.433171833394487,0.0523796036168595,0.00132163749385768,0,0,0,0,0,-3.32524238155459,0.711177815119153,0.63994630129509,0.403691483244624,0.230348447062549,0.126036247212912,0.0832015032475384,0.0512865139865249,0.0252963850424104
0.0342130987292278,0.000977517106549365,0.501931828048956,0.44134694343546,0.0552795124676199,0.00144171604796326,0,0,0,0,0,-3.2526942250597,0.801042522191398,0.687328575269954,0.429788945487316,0.244733663541622,0.133843767309059,0.088345378852632,0.0544548514051045,0.0268587575824753
0.0351906158357771,0.000977517106549365,0.490900758378789,0.449286604012461,0.0582437815403232,0.00156885606842621,0,0,0,0,0,-3.18120902605996,0.888898989688774,0.732882081988355,0.454716348602076,0.258448867233316,0.141284387990446,0.0932470017107459,0.0574738496208241,0.0283474688326852
0.0361681329423265,0.000977517106549365,0.480032505947205,0.456992933565397,0.0612713011759704,0.00170325931142818,0,0,0,0,0,-3.1107789398506,0.974764315320007,0.776625605532708,0.47848750869591,0.271502224257345,0.148362612981803,0.097909350622183,0.0603453461623401,0.0297634253356818
0.0371456500488759,0.000977517106549365,0.469325860217113,0.464468050534173,0.0643609617155624,0.00184512753315079,0,0,0,0,0,-3.04139612172688,1.05865559679382,0.818577929985426,0.501116241875825,0.283901900733423,0.155082946007859,0.102335404387247,0.0630711785583088,0.0311075336341071
0.0381231671554252,0.000977517106549365,0.458779610651425,0.471714073358699,0.0675116535001003,0.00199466248977569,0,0,0,0,0,-2.97305272698403,1.14058993181896,0.858757839428923,0.522616364248829,0.295656062781264,0.161449890793342,0.106528141806239,0.0656531843373866,0.0323807002706028
0.0391006842619746,0.000977517106549365,0.44839254671305,0.47873312047888,0.070722266870585,0.00215206593748452,0,0,0,0,0,-2.90574091091728,1.22058441810413,0.897184117945612,0.543001691921929,0.30677287652058,0.167467951062982,0.110490541679464,0.06809320102823,0.0335838317878109
0.040078201368524,0.000977517106549365,0.438163457864899,0.485527310334625,0.0739916921680175,0.00231753963245891,0,0,0,0,0,-2.83945282882187,1.29865615335807,0.933875549617906,0.562286041002133,0.317260508071085,0.173141630541509,0.114225582807224,0.0703930661594952,0.0347178347283731
0.0410557184750733,0.000977517106549365,0.428091133569881,0.49209876136584,0.0773188197333989,0.00249128533088052,0,0,0,0,0,-2.77418063599306,1.3748222352895,0.96885091852822,0.580483227596447,0.327127123552493,0.17847543295365,0.117736243989823,0.0725546172598385,0.0357836156349314
0.0420332355816227,0.000977517106549365,0.418174363290907,0.498449592012432,0.08070253990773,0.00267350478893096,0,0,0,0,0,-2.70991648772606,1.44909976160716,1.00212900875897,0.59760706781188,0.336380889084517,0.183473862024135,0.121025504027562,0.0745796918579165,0.0367820810501275
0.043010752688172,0.000977517106549365,0.408411936490886,0.50458192071431,0.0841417430320119,0.0028643997627919,0,0,0,0,0,-2.64665253931612,1.52150583001977,1.03372860439256,0.613671377755437,0.34502997078687,0.188141421477693,0.124096341720745,0.0764701274823854,0.0377141375166034
0.0439882697947214,0.000977517106549365,0.39880264263273,0.510497865911379,0.0876353194472456,0.00306417200864495,0,0,0,0,0,-2.58438094605849,1.59205753823605,1.06366848951141,0.628689973534127,0.353082534779267,0.192482615039054,0.126951735869676,0.0782277616619016,0.0385806915770008
0.0449657869012708,0.000977517106549365,0.389345271179349,0.516199546043547,0.091182159494432,0.00327302328267177,0,0,0,0,0,-2.52309386324839,1.66077198396475,1.09196744819794,0.642676671254958,0.36054674718142,0.196501946432945,0.129594665274657,0.0798544319251215,0.0393826497739617
0.0459433040078201,0.000977517106549365,0.380038611593652,0.521689079550722,0.0947811535145721,0.00349115534105399,0,0,0,0,0,-2.46278344618108,1.72766626491457,1.11864426453455,0.655645287024935,0.367430774113042,0.200203919384097,0.13202810873599,0.0813519758007015,0.0401209186501278
0.0469208211143695,0.000977517106549365,0.370881453338549,0.526968584872811,0.0984311918486669,0.00371876993997325,0,0,0,0,0,-2.40344185015178,1.79275747879426,1.14371772260366,0.667609636951066,0.373742781693848,0.203593037617238,0.13425504505398,0.0827222308172978,0.0407964047481411
0.0478983382209189,0.000977517106549365,0.361872585876951,0.53204018044972,0.102131164837717,0.00395606883561119,0,0,0,0,0,-2.34506123045573,1.85606272331253,1.16720660648769,0.678583537140359,0.37949093604355,0.206673804857098,0.136278453028928,0.083967034503567,0.0414100146106434
0.0488758553274682,0.000977517106549365,0.353010798671768,0.536905984721357,0.105879962822725,0.00420325378414945,0,0,0,0,0,-2.28763374238818,1.91759909617813,1.18912970026905,0.688580803699821,0.384683403281863,0.209450724828405,0.138101311461139,0.0850882243881653,0.0419626547802765
